2921,2959.1,1
2965,2985.2,1
2985.3,2986.9,2
2986.9,3032.2,1
3038.3,3043.2,1
3045.6,3109.5,1
3112.1,3145.7,1
3152.5,3163.6,1
3165.4,3222.3,1
