30,4
30.033,4
30.067,4
30.1,4
30.133,4
30.167,4
30.2,4
30.233,4
30.267,4
30.3,4
30.333,4
30.367,4
30.4,4
30.433,4
30.467,0
30.5,2
30.533,2
30.567,2
30.6,2
30.633,2
30.667,2
30.7,2
30.733,2
30.767,2
30.8,2
30.833,2
30.867,2
30.9,2
30.933,2
30.967,2
31,2
31.033,2
31.067,2
31.1,2
31.133,2
31.167,1
31.2,1
31.233,1
31.267,1
31.3,1
31.333,1
31.367,1
31.4,1
31.433,1
31.467,1
31.5,1
31.533,1
31.567,1
31.6,1
31.633,1
31.667,1
31.7,1
31.733,1
31.767,1
31.8,1
31.833,1
31.867,1
31.9,1
31.933,1
31.967,1
32,0
32.033,0
32.067,0
32.1,0
32.133,0
32.167,2
32.2,2
32.233,2
32.267,2
32.3,2
32.333,2
32.367,2
32.4,2
32.433,2
32.467,2
32.5,2
32.533,2
32.567,2
32.6,2
32.633,2
32.667,2
32.7,2
32.733,2
32.767,2
32.8,2
32.833,2
32.867,2
32.9,2
32.933,2
32.967,2
33,2
33.033,2
33.067,2
33.1,2
33.133,2
33.167,2
33.2,2
33.233,2
33.267,2
33.3,2
33.333,2
33.367,2
33.4,2
33.433,2
33.467,2
33.5,2
33.533,2
33.567,2
33.6,2
33.633,2
33.667,2
33.7,2
33.733,2
33.767,0
33.8,1
33.833,1
33.867,1
33.9,1
33.933,1
33.967,1
34,1
34.033,1
34.067,1
34.1,1
34.133,1
34.167,1
34.2,1
34.233,1
34.267,1
34.3,1
34.333,1
34.367,1
34.4,1
34.433,1
34.467,0
34.5,3
34.533,3
34.567,3
34.6,3
34.633,3
34.667,3
34.7,3
34.733,3
34.767,3
34.8,3
34.833,3
34.867,3
34.9,3
34.933,3
34.967,3
35,3
35.033,0
35.067,0
35.1,0
35.133,2
35.167,2
35.2,2
35.233,2
35.267,2
35.3,2
35.333,2
35.367,2
35.4,2
35.433,2
35.467,2
35.5,2
35.533,2
35.567,0
35.6,0
35.633,4
35.667,4
35.7,4
35.733,4
35.767,4
35.8,4
35.833,4
35.867,4
35.9,4
35.933,4
35.967,4
36,4
36.033,4
36.067,4
36.1,4
36.133,4
36.167,4
36.2,4
36.233,4
36.267,4
36.3,4
36.333,4
36.367,4
36.4,4
36.433,4
36.467,4
36.5,4
36.533,4
36.567,4
36.6,4
36.633,4
36.667,4
36.7,4
36.733,4
36.767,4
36.8,4
36.833,4
36.867,4
36.9,4
36.933,4
36.967,4
37,4
37.033,4
37.067,4
37.1,0
37.133,0
37.167,2
37.2,2
37.233,2
37.267,2
37.3,2
37.333,2
37.367,2
37.4,2
37.433,2
37.467,2
37.5,2
37.533,2
37.567,2
37.6,2
37.633,2
37.667,2
37.7,2
37.733,2
37.767,2
37.8,2
37.833,2
37.867,2
37.9,2
37.933,2
37.967,2
38,2
38.033,2
38.067,2
38.1,2
38.133,2
38.167,2
38.2,2
38.233,2
38.267,2
38.3,2
38.333,2
38.367,2
38.4,2
38.433,2
38.467,2
38.5,2
38.533,2
38.567,2
38.6,2
38.633,2
