1071,10,2.7967e+05,2.8771e+05
1071,30,1.9976e+05,2.3989e+05
1071,35,4.8548e+05,5.256e+05
1071,40,2.4132e+05,2.7918e+05
1071,40,1.0829e+06,1.1009e+06
1071,50,2.9243e+05,3.8508e+05
1071,50,9.5978e+05,1.0489e+06
1071,72,4.0794e+05,4.6801e+05
1071,73,1.0519e+06,1.082e+06
1071,75,1.6713e+05,1.9717e+05
1071,81,5.2654e+05,6.3248e+05
